date,max_supply,total_supply,the_open_network_foundation,frozen,issued_supply,backers,the_locker,dns_locked,telegram,inactive_early_wallet,mining_smart_contracts,circulating_supply_first_principles,circulating_supply_api
2023-10-13,5095796825,5095796825,0,1081000000,4014796825,204000000,0,3400000,0,0,0,3807396825,2866286057
2023-10-14,5095860023,5095860023,0,1081000000,4014860023,204000000,0,3400000,0,0,0,3807460023,2813997588
2023-10-15,5095923515,5095923515,0,1081000000,4014923515,204000000,0,3400000,0,0,0,3807523515,2814058654
2023-10-16,5095986244,5095986244,0,1081000000,4014986244,204000000,0,3400000,0,0,0,3807586244,2798845232
2023-10-17,5096049121,5096049121,0,1081000000,4015049121,204000000,0,3400000,0,0,0,3807649121,2798906281
2023-10-18,5096112268,5096112268,0,1081000000,4015112268,204000000,0,3400000,0,0,0,3807712268,2791709963
2023-10-19,5096174611,5096174611,0,1081000000,4015174611,204000000,0,3400000,0,0,0,3807774611,2789714841
2023-10-20,5096237244,5096237244,0,1081000000,4015237244,204000000,0,3400000,0,0,0,3807837244,2786560058
2023-10-21,5096300633,5096300633,0,1081000000,4015300633,204000000,0,3400000,0,0,0,3807900633,2711609455
2023-10-22,5096363749,5096363749,0,1081000000,4015363749,204000000,0,3400000,0,0,0,3807963749,2628160940
2023-10-23,5096429543,5096429543,0,1081000000,4015429543,204000000,0,3400000,0,0,0,3808029543,2551584939
2023-10-24,5096493877,5096493877,0,1081000000,4015493877,204000000,0,3400000,0,0,0,3808093877,2551648616
2023-10-25,5096557659,5096557659,0,1081000000,4015557659,204000000,0,3400000,0,0,0,3808157659,2551710526
2023-10-26,5096622798,5096622798,0,1081000000,4015622798,204000000,0,3400000,0,0,0,3808222798,2551774973
2023-10-27,5096687560,5096687560,0,1081000000,4015687560,204000000,0,3400000,0,0,0,3808287560,2551839436
2023-10-28,5096752070,5096752070,0,1081000000,4015752070,204000000,0,3400000,0,0,0,3808352070,2551898164
2023-10-29,5096817920,5096817920,0,1081000000,4015817920,204000000,0,3400000,0,0,0,3808417920,2551962822
2023-10-30,5096883291,5096883291,0,1081000000,4015883291,204000000,0,3400000,0,0,0,3808483291,2552027541
2023-10-31,5096948216,5096948216,0,1081000000,4015948216,204000000,0,3400000,0,0,0,3808548216,2552091295
2023-11-01,5097013424,5097013424,0,1081000000,4016013424,204000000,0,3400000,0,0,0,3808613424,2552155500
2023-11-02,5097078658,5097078658,0,1081000000,4016078658,204000000,0,3400000,0,0,0,3808678658,2552217386
2023-11-03,5097143405,5097143405,0,1081000000,4016143405,204000000,0,3400000,0,0,0,3808743405,2552269545
2023-11-04,5097208856,5097208856,0,1081000000,4016208856,204000000,0,3400000,0,0,0,3808808856,2552334639
2023-11-05,5097273974,5097273974,0,1081000000,4016273974,204000000,0,3400000,0,0,0,3808873974,2552396811
2023-11-06,5097339114,5097339114,0,1081000000,4016339114,204000000,0,3400000,0,0,0,3808939114,2552461527
2023-11-07,5097404135,5097404135,0,1081000000,4016404135,204000000,0,3400000,0,0,0,3809004135,2552524166
2023-11-08,5097468445,5097468445,0,1081000000,4016468445,204000000,0,3400000,0,0,0,3809068445,2552587848
2023-11-09,5097532810,5097532810,0,1081000000,4016532810,204000000,0,3400000,0,0,0,3809132810,2552637415
2023-11-10,5097596546,5097596546,0,1081000000,4016596546,204000000,0,3400000,0,0,0,3809196546,2552699824
2023-11-11,5097660299,5097660299,0,1081000000,4016660299,204000000,0,3400000,0,0,0,3809260299,2552760626
2023-11-12,5097723878,5097723878,0,1081000000,4016723878,204000000,0,3400000,0,0,0,3809323878,2552789070
2023-11-13,5097787276,5097787276,0,1081000000,4016787276,204000000,0,3400000,0,0,0,3809387276,2552850642
2023-11-14,5097849836,5097849836,0,1081000000,4016849836,204000000,0,3400000,0,0,0,3809449836,2552912613
2023-11-15,5097912896,5097912896,0,1081000000,4016912896,204000000,0,3400000,0,0,0,3809512896,2552975055
2023-11-16,5097976422,5097976422,0,1081000000,4016976422,204000000,0,3400000,0,0,0,3809576422,2553036949
2023-11-17,5098039432,5098039432,0,1081000000,4017039432,204000000,0,3400000,0,0,0,3809639432,2553099104
2023-11-18,5098103309,5098103309,0,1081000000,4017103309,204000000,0,3400000,0,0,0,3809703309,2553160677
2023-11-19,5098167260,5098167260,0,1081000000,4017167260,204000000,0,3400000,0,0,0,3809767260,2553224316
2023-11-20,5098231127,5098231127,0,1081000000,4017231127,204000000,0,3400000,0,0,0,3809831127,2553287157
2023-11-21,5098293849,5098293849,0,1081000000,4017293849,204000000,0,3400000,0,0,0,3809893849,2553346774
2023-11-22,5098356166,5098356166,0,1081000000,4017356166,204000000,0,3400000,0,0,0,3809956166,2553407595
2023-11-23,5098419157,5098419157,0,1081000000,4017419157,204000000,0,3400000,0,0,0,3810019157,2553468933
2023-11-24,5098481926,5098481926,0,1081000000,4017481926,204000000,0,3400000,0,0,0,3810081926,2553529724
2023-11-25,5098544956,5098544956,0,1081000000,4017544956,204000000,0,3400000,0,0,0,3810144956,2553592070
2023-11-26,5098608239,5098608239,0,1081000000,4017608239,204000000,0,3400000,0,0,0,3810208239,2553654981
2023-11-27,5098671570,5098671570,0,1081000000,4017671570,204000000,0,3400000,0,0,0,3810271570,2553717561
2023-11-28,5098734821,5098734821,0,1081000000,4017734821,204000000,0,3400000,0,0,0,3810334821,2553780529
2023-11-29,5098795798,5098795798,0,1081000000,4017795798,204000000,0,3400000,0,0,0,3810395798,2553840500
2023-11-30,5098854898,5098854898,0,1081000000,4017854898,204000000,0,3400000,0,0,0,3810454898,2553898202
2023-12-01,5098918248,5098918248,0,1081000000,4017918248,204000000,0,3400000,0,0,0,3810518248,2553959374
2023-12-02,5098981732,5098981732,0,1081000000,4017981732,204000000,0,3400000,0,0,0,3810581732,2554020732
2023-12-03,5099045858,5099045858,0,1081000000,4018045858,204000000,0,3400000,0,0,0,3810645858,2554084293
2023-12-04,5099109372,5099109372,0,1081000000,4018109372,204000000,0,3400000,0,0,0,3810709372,2554146750
2023-12-05,5099171686,5099171686,0,1081000000,4018171686,204000000,0,3400000,0,0,0,3810771686,2554208157
2023-12-06,5099219271,5099219271,0,1081000000,4018219271,204000000,0,3400000,0,0,0,3810819271,2554254563
2023-12-07,5099253635,5099253635,0,1081000000,4018253635,204000000,0,3400000,0,0,0,3810853635,2554288802
2023-12-08,5099273536,5099273536,0,1081000000,4018273536,204000000,0,3400000,0,0,0,3810873536,2554308703
2023-12-09,5099302089,5099302089,0,1081000000,4018302089,204000000,0,3400000,0,0,0,3810902089,2554337231
2023-12-10,5099358668,5099358668,0,1081000000,4018358668,204000000,0,3400000,0,0,0,3810958668,2554385003
2023-12-11,5099424410,5099424410,0,1081000000,4018424410,204000000,0,3400000,0,0,0,3811024410,2554446912
2023-12-12,5099446323,5099446323,0,1081000000,4018446323,204000000,0,3400000,0,0,0,3811046323,2554465762
2023-12-13,5099471822,5099471822,0,1081000000,4018471822,204000000,0,3400000,0,0,0,3811071822,2554489055
2023-12-14,5099518552,5099518552,0,1081000000,4018518552,204000000,0,3400000,0,0,0,3811118552,2554535478
2023-12-15,5099579208,5099579208,0,1081000000,4018579208,204000000,0,3400000,0,0,0,3811179208,2554595025
2023-12-16,5099595245,5099595245,0,1081000000,4018595245,204000000,0,3400000,0,0,0,3811195245,2554609427
2023-12-17,5099631660,5099631660,0,1081000000,4018631660,204000000,0,3400000,0,0,0,3811231660,2554645249
2023-12-18,5099673280,5099673280,0,1081000000,4018673280,204000000,0,3400000,0,0,0,3811273280,2554685690
2023-12-19,5099717712,5099717712,0,1081000000,4018717712,204000000,0,3400000,0,0,0,3811317712,2554729743
2023-12-20,5099763415,5099763415,0,1081000000,4018763415,204000000,0,3400000,0,0,0,3811363415,2554774678
2023-12-21,5099801141,5099801141,0,1081000000,4018801141,204000000,0,3400000,0,0,0,3811401141,2554812026
2023-12-22,5099846586,5099846586,0,1081000000,4018846586,204000000,0,3400000,0,0,0,3811446586,2554856631
2023-12-23,5099898424,5099898424,0,1081000000,4018898424,204000000,0,3400000,0,0,0,3811498424,2554907435
2023-12-24,5099953823,5099953823,0,1081000000,4018953823,204000000,0,3400000,0,0,0,3811553823,2554960400
2023-12-25,5100007180,5100007180,0,1081000000,4019007180,204000000,0,3400000,0,0,0,3811607180,2555008865
2023-12-26,5100064800,5100064800,0,1081000000,4019064800,204000000,0,3400000,0,0,0,3811664800,2555059040
2023-12-27,5100121105,5100121105,0,1081000000,4019121105,204000000,0,3400000,0,0,0,3811721105,2555112110
2023-12-28,5100172165,5100172165,0,1081000000,4019172165,204000000,0,3400000,0,0,0,3811772165,2555156689
2023-12-29,5100223765,5100223765,0,1081000000,4019223765,204000000,0,3400000,0,0,0,3811823765,2555207964
2023-12-30,5100278556,5100278556,0,1081000000,4019278556,204000000,0,3400000,0,0,0,3811878556,2555261646
2023-12-31,5100336763,5100336763,0,1081000000,4019336763,204000000,0,3400000,0,0,0,3811936763,2555317999
2024-01-01,5100396845,5100396845,0,1081000000,4019396845,204000000,0,3400000,0,0,0,3811996845,2257704349
2024-01-02,5100457976,5100457976,0,1081000000,4019457976,204000000,0,3400000,0,0,0,3812057976,2257764621
2024-01-03,5100514530,5100514530,0,1081000000,4019514530,204000000,0,3400000,0,0,0,3812114530,2257816165
2024-01-04,5100564593,5100564593,0,1081000000,4019564593,204000000,0,3400000,0,0,0,3812164593,2257865023
2024-01-05,5100620045,5100620045,0,1081000000,4019620045,204000000,0,3400000,0,0,0,3812220045,2257919188
2024-01-06,5100674935,5100674935,0,1081000000,4019674935,204000000,0,3400000,0,0,0,3812274935,2257972974
2024-01-07,5100729187,5100729187,0,1081000000,4019729187,204000000,0,3400000,0,0,0,3812329187,2258024909
2024-01-08,5100784617,5100784617,0,1081000000,4019784617,204000000,0,3400000,0,0,0,3812384617,2258077932
2024-01-09,5100839510,5100839510,0,1081000000,4019839510,204000000,0,3400000,0,0,0,3812439510,2258127788
2024-01-10,5100896631,5100896631,0,1081000000,4019896631,204000000,0,3400000,0,0,0,3812496631,2258180811
2024-01-11,5100952254,5100952254,0,1081000000,4019952254,204000000,0,3400000,0,0,0,3812552254,2258231195
2024-01-12,5101004278,5101004278,0,1081000000,4020004278,204000000,0,3400000,0,0,0,3812604278,2258280235
2024-01-13,5101048013,5101048013,0,1081000000,4020048013,204000000,0,3400000,0,0,0,3812648013,2258321706
2024-01-14,5101105972,5101105972,0,1081000000,4020105972,204000000,0,3400000,0,0,0,3812705972,2258378257
2024-01-15,5101164252,5101164252,0,1081000000,4020164252,204000000,0,3400000,0,0,0,3812764252,2258433754
2024-01-16,5101221073,5101221073,0,1081000000,4020221073,204000000,0,3400000,0,0,0,3812821073,2258488332
2024-01-17,5101274361,5101274361,0,1081000000,4020274361,204000000,0,3400000,0,0,0,3812874361,2258540155
2024-01-18,5101333279,5101333279,0,1081000000,4020333279,204000000,0,3400000,0,0,0,3812933279,2258597047
2024-01-19,5101393206,5101393206,0,1081000000,4020393206,204000000,0,3400000,0,0,0,3812993206,2258655554
2024-01-20,5101453580,5101453580,0,1081000000,4020453580,204000000,0,3400000,0,0,0,3813053580,2258714238
2024-01-21,5101513521,5101513521,0,1081000000,4020513521,204000000,0,3400000,0,0,0,3813113521,2258772434
2024-01-22,5101574317,5101574317,0,1081000000,4020574317,204000000,0,3400000,0,0,0,3813174317,2258832463
2024-01-23,5101636479,5101636479,0,1081000000,4020636479,204000000,0,3400000,0,0,0,3813236479,2258891952
2024-01-24,5101696473,5101696473,0,1081000000,4020696473,204000000,0,3400000,0,0,0,3813296473,2258949603
2024-01-25,5101756704,5101756704,0,1081000000,4020756704,204000000,0,3400000,0,0,0,3813356704,2259007568
2024-01-26,5101816747,5101816747,0,1081000000,4020816747,204000000,0,3400000,0,0,0,3813416747,2259066110
2024-01-27,5101877646,5101877646,0,1081000000,4020877646,204000000,0,3400000,0,0,0,3813477646,2259876034
2024-01-28,5101940167,5101940167,0,1081000000,4020940167,204000000,0,3400000,0,0,0,3813540167,2259936608
2024-01-29,5102001837,5102001837,0,1081000000,4021001837,204000000,0,3400000,0,0,0,3813601837,2259996506
2024-01-30,5102064036,5102064036,0,1081000000,4021064036,204000000,0,3400000,0,0,0,3813664036,2260056884
2024-01-31,5102120675,5102120675,0,1081000000,4021120675,204000000,0,3400000,0,0,0,3813720675,2260111484
2024-02-01,5102166119,5102166119,0,1081000000,4021166119,204000000,0,3400000,0,0,0,3813766119,2260154911
2024-02-02,5102201384,5102201384,0,1081000000,4021201384,204000000,0,3400000,0,0,0,3813801384,2260188641
2024-02-03,5102245381,5102245381,0,1081000000,4021245381,204000000,0,3400000,0,0,0,3813845381,2260230278
2024-02-04,5102288280,5102288280,0,1081000000,4021288280,204000000,0,3400000,0,0,0,3813888280,2260270828
2024-02-05,5102321553,5102321553,0,1081000000,4021321553,204000000,0,3400000,0,0,0,3813921553,2260301428
2024-02-06,5102352917,5102352917,0,1081000000,4021352917,204000000,0,3400000,0,0,0,3813952917,2260331974
2024-02-07,5102389104,5102389104,0,1081000000,4021389104,204000000,0,3400000,0,0,0,3813989104,2260366495
2024-02-08,5102420273,5102420273,0,1081000000,4021420273,204000000,0,3400000,0,0,0,3814020273,2260395370
2024-02-09,5102456228,5102456228,0,1081000000,4021456228,204000000,0,3400000,0,0,0,3814056228,2260430156
2024-02-10,5102490582,5102490582,0,1081000000,4021490582,204000000,0,3400000,0,0,0,3814090582,2262463394
2024-02-11,5102530749,5102530749,0,1081000000,4021530749,204000000,0,3400000,0,0,0,3814130749,2262502264
2024-02-12,5102571455,5102571455,0,1081000000,4021571455,204000000,0,3400000,0,0,0,3814171455,2262541748
2024-02-13,5102610253,5102610253,0,1081000000,4021610253,204000000,0,3400000,0,0,0,3814210253,2262579415
2024-02-14,5102653105,5102653105,0,1081000000,4021653105,204000000,0,3400000,0,0,0,3814253105,2262621379
2024-02-15,5102695887,5102695887,0,1081000000,4021695887,204000000,0,3400000,0,0,0,3814295887,2262662007
2024-02-16,5102737244,5102737244,0,1081000000,4021737244,204000000,0,3400000,0,0,0,3814337244,2262702082
2024-02-17,5102782237,5102782237,0,1081000000,4021782237,204000000,0,3400000,0,0,0,3814382237,2262745941
2024-02-18,5102828594,5102828594,0,1081000000,4021828594,204000000,0,3400000,0,0,0,3814428594,2262790775
2024-02-19,5102873191,5102873191,0,1081000000,4021873191,204000000,0,3400000,0,0,0,3814473191,2264333891
2024-02-20,5102921896,5102921896,0,1081000000,4021921896,204000000,0,3400000,0,0,0,3814521896,2264381009
2024-02-21,5102977280,5102977280,0,1081000000,4021977280,204000000,0,3400000,0,0,0,3814577280,2266035039
2024-02-22,5103035427,5103035427,0,1081000000,4022035427,204000000,0,3400000,0,0,0,3814635427,2268012273
2024-02-23,5103091285,5103091285,0,1081000000,4022091285,204000000,0,3400000,0,0,0,3814691285,2268066274
2024-02-24,5103146421,5103146421,0,1081000000,4022146421,204000000,0,3400000,0,0,0,3814746421,2268400811
2024-02-25,5103200353,5103200353,0,1081000000,4022200353,204000000,0,3400000,0,0,0,3814800353,2268453598
2024-02-26,5103255668,5103255668,0,1081000000,4022255668,204000000,0,3400000,0,0,0,3814855668,2268508377
2024-02-27,5103311863,5103311863,0,1081000000,4022311863,204000000,0,3400000,0,0,0,3814911863,2269164201
2024-02-28,5103366773,5103366773,0,1081000000,4022366773,204000000,0,3400000,0,0,0,3814966773,2269218721
2024-02-29,5103424102,5103424102,0,1081000000,4022424102,204000000,0,3400000,0,0,0,3815024102,2269273743
2024-03-01,5103481412,5103481412,0,1081000000,4022481412,204000000,0,3400000,0,0,0,3815081412,2272325082
2024-03-02,5103539669,5103539669,0,1081000000,4022539669,204000000,0,3400000,0,0,0,3815139669,2272382404
2024-03-03,5103598617,5103598617,0,1081000000,4022598617,204000000,0,3400000,0,0,0,3815198617,2272440338
2024-03-04,5103657448,5103657448,0,1081000000,4022657448,204000000,0,3400000,0,0,0,3815257448,2272498322
2024-03-05,5103712331,5103712331,0,1081000000,4022712331,204000000,0,3400000,0,0,0,3815312331,2272551353
2024-03-06,5103769501,5103769501,0,1081000000,4022769501,204000000,0,3400000,0,0,0,3815369501,2275607420
2024-03-07,5103826177,5103826177,0,1081000000,4022826177,204000000,0,3400000,0,0,0,3815426177,2277717631
2024-03-08,5103881250,5103881250,80000000,1081000000,3942881250,206000000,1317000000,6000000,340000000,0,0,2073881250,2277771465
2024-03-09,5103933986,5103933986,80000000,1081000000,3942933986,206000000,1317000000,6000000,340000000,0,0,2073933986,2289618401
2024-03-10,5103985969,5103985969,80000000,1081000000,3942985969,206000000,1317000000,6000000,340000000,0,0,2073985969,2289668936
2024-03-11,5104039881,5104039881,80000000,1081000000,3943039881,206000000,1317000000,6000000,340000000,0,0,2074039881,2289721533
2024-03-12,5104094452,5104094452,80000000,1081000000,3943094452,206000000,1317000000,6000000,340000000,0,0,2074094452,2289773212
2024-03-13,5104147579,5104147579,80000000,1081000000,3943147579,206000000,1317000000,6000000,340000000,0,0,2074147579,2289824961
2024-03-14,5104193556,5104193556,80000000,1081000000,3943193556,206000000,1317000000,6000000,340000000,0,0,2074193556,2290210957
2024-03-15,5104237504,5104237504,80000000,1081000000,3943237504,206000000,1317000000,6000000,340000000,0,0,2074237504,2310801512
2024-03-16,5104269433,5104269433,80000000,1081000000,3943269433,206000000,1317000000,6000000,340000000,0,0,2074269433,2310832941
2024-03-17,5104311091,5104311091,80000000,1081000000,3943311091,206000000,1317000000,6000000,340000000,0,0,2074311091,2310873337
2024-03-18,5104354803,5104354803,80000000,1081000000,3943354803,206000000,1317000000,6000000,340000000,0,0,2074354803,2310916424
2024-03-19,5104396237,5104396237,80000000,1081000000,3943396237,206000000,1317000000,6000000,340000000,0,0,2074396237,2310957359
2024-03-20,5104440287,5104440287,80000000,1081000000,3943440287,206000000,1317000000,6000000,340000000,0,0,2074440287,2321936800
2024-03-21,5104478492,5104478492,80000000,1081000000,3943478492,206000000,1317000000,6000000,340000000,0,0,2074478492,2321974312
2024-03-22,5104516923,5104516923,80000000,1081000000,3943516923,206000000,1317000000,6000000,340000000,0,0,2074516923,2322011550
2024-03-23,5104551883,5104551883,80000000,1081000000,3943551883,206000000,1317000000,6000000,340000000,0,0,2074551883,2344770713
2024-03-24,5104583531,5104583531,80000000,1081000000,3943583531,206000000,1317000000,6000000,340000000,0,0,2074583531,2344799380
2024-03-25,5104618611,5104618611,80000000,1081000000,3943618611,206000000,1317000000,6000000,340000000,0,0,2074618611,2344832989
2024-03-26,5104649864,5104649864,80000000,1081000000,3943649864,206000000,1317000000,6000000,340000000,0,0,2074649864,2346863276
2024-03-27,5104679256,5104679256,80000000,1081000000,3943679256,206000000,1317000000,6000000,340000000,0,0,2074679256,2346891756
2024-03-28,5104710154,5104710154,80000000,1081000000,3943710154,206000000,1317000000,6000000,340000000,0,0,2074710154,2359312327
